age_days,has_insolvency_history,has_charges,has_been_liquidated,office_in_dispute,undeliverable_address,officer_count,officer_turnover_rate,filing_count,charge_count,outstanding_charges,charge_satisfaction_rate,psc_count,corporate_psc_count,dissolved,sic_missing,company_type_llp,company_type_ltd,company_type_oversea-company,company_type_private-limited-guarant-nsc,company_type_private-limited-guarant-nsc-limited-exemption,company_type_private-unlimited,sic_sector_Construction/Transport,sic_sector_Finance/Insurance,sic_sector_Manufacturing,sic_sector_Other Services,sic_sector_Public/Education/Health,sic_sector_Real Estate/Business,sic_sector_Retail/Trade,sic_sector_Unknown,region_clean_County Armagh,region_clean_County Down,region_clean_County Fermanagh,region_clean_County Londonderry,region_clean_County Tyrone,region_clean_England Other,region_clean_International,region_clean_London/SE England,region_clean_Other,region_clean_Scotland,region_clean_Unknown/NI,region_clean_Wales
3891,1,1,1,0,0,6,0.833,23,2,2,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3671,1,1,0,0,0,6,0.833,37,1,1,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6029,1,1,0,0,0,4,0.5,67,9,1,0.889,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3437,0,0,0,0,0,7,0.571,31,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3723,0,0,0,0,0,6,0.333,29,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3109,0,0,0,0,0,4,0.25,22,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4498,0,0,0,0,0,2,0.5,30,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3655,0,0,0,0,0,6,0.833,36,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1726,0,0,0,0,0,4,0.0,13,0,0,0.0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2323,1,0,0,0,0,1,0.0,16,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3263,0,0,0,0,0,1,1.0,18,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1325,0,0,0,0,0,3,0.0,8,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3722,0,0,0,0,0,3,0.333,27,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3906,1,0,0,0,0,3,0.667,29,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4251,1,1,0,0,0,2,0.0,48,5,5,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1576,0,0,0,0,0,1,0.0,11,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2430,1,0,0,0,0,2,0.0,18,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425,0,0,0,0,0,1,0.0,12,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1323,0,0,0,0,0,1,0.0,7,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1583,0,0,0,0,0,4,0.75,18,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2184,0,0,0,0,0,3,0.333,17,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1887,0,0,0,0,0,1,0.0,12,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2514,0,0,0,0,0,2,0.5,20,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1498,0,0,0,0,0,1,0.0,9,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1515,0,0,0,0,0,2,0.0,9,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1330,0,0,0,0,0,1,0.0,8,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2937,0,0,0,0,0,2,0.5,26,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2653,0,0,0,0,0,3,0.667,20,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1912,0,0,0,0,0,5,0.4,20,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2331,0,0,0,0,0,2,0.5,24,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1516,0,0,0,0,0,2,0.5,13,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1593,0,0,0,0,0,2,0.5,15,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1901,0,0,0,0,0,1,0.0,11,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3485,0,0,0,0,0,1,0.0,29,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2905,0,1,0,0,0,10,0.6,53,5,0,1.0,1,1,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2706,0,0,0,0,0,5,0.0,20,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3077,1,0,0,0,0,1,0.0,14,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3540,0,0,0,0,0,3,0.0,29,0,0,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3534,0,0,0,0,0,2,0.5,22,0,0,0.0,1,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2807,0,0,0,0,0,3,0.333,24,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1662,0,0,0,0,0,1,1.0,11,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2454,0,0,0,0,0,4,0.0,19,0,0,0.0,0,0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2806,0,0,0,0,0,1,0.0,17,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3574,0,0,0,0,0,2,0.0,21,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3112,0,0,0,0,0,4,0.25,21,0,0,0.0,3,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4295,0,0,0,0,0,3,0.0,25,0,0,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2350,0,0,0,0,0,4,0.5,25,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3599,0,0,0,0,0,2,0.5,29,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4697,0,0,0,0,0,2,0.0,31,0,0,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3119,0,0,0,0,0,7,0.857,28,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4576,0,0,0,0,0,1,0.0,30,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1953,0,0,0,0,0,5,0.0,19,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3486,0,0,0,0,0,3,0.667,42,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1650,1,0,1,0,0,1,0.0,13,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3494,0,0,0,0,0,3,0.333,23,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2716,0,0,0,0,0,2,0.5,22,0,0,0.0,2,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1583,0,0,0,0,0,1,0.0,12,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1617,0,0,0,0,0,2,0.5,16,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3731,0,0,0,0,0,2,0.0,23,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2071,0,0,0,0,0,1,0.0,12,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1993,0,0,0,0,0,3,0.667,19,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1345,0,0,0,0,0,1,0.0,9,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3160,1,0,0,0,0,2,0.5,17,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4240,1,0,0,0,0,2,0.0,31,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324,0,0,0,0,0,2,0.0,11,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3811,1,0,0,0,0,3,0.0,23,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4445,0,0,0,0,0,8,0.375,36,0,0,0.0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3546,0,0,0,0,0,12,0.667,37,0,0,0.0,2,2,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1494,0,0,0,0,0,2,0.5,17,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1988,0,0,0,0,0,2,0.5,20,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3865,0,0,0,0,0,2,0.0,23,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1337,0,0,0,0,0,2,0.0,9,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2028,0,0,0,0,0,2,0.0,14,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,0,0,0,0,0,2,0.0,16,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4264,1,0,0,0,0,2,0.5,29,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2241,0,0,0,0,0,1,0.0,14,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2968,0,0,0,0,0,1,0.0,20,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1692,0,0,0,0,0,1,0.0,13,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4219,0,0,0,0,0,6,0.5,41,0,0,0.0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318,1,0,1,0,0,3,0.667,12,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4757,0,0,0,0,0,1,0.0,36,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2063,0,0,0,0,0,1,0.0,15,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1980,0,0,0,0,0,2,0.0,12,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2829,0,0,0,0,0,3,0.333,22,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1624,0,0,0,0,0,2,0.5,17,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4067,0,0,0,0,0,2,1.0,25,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1535,0,0,0,0,0,2,0.0,12,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4052,0,0,0,0,0,1,0.0,16,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3081,0,0,0,0,0,2,0.5,24,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2930,1,0,1,0,0,1,0.0,16,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1466,0,0,0,0,0,3,0.667,21,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3010,0,0,0,0,0,3,0.333,24,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1695,0,0,0,0,0,2,0.0,11,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1333,0,0,0,0,0,2,0.0,11,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2038,0,0,0,0,0,21,0.619,42,0,0,0.0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1904,0,0,0,0,0,3,0.333,16,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3807,0,0,0,0,0,2,0.5,26,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2783,1,1,0,0,0,4,0.25,39,4,2,0.5,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3689,0,0,0,0,0,1,0.0,25,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1748,0,0,0,0,0,4,0.75,17,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1979,0,0,0,0,0,2,0.0,12,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1835,0,0,0,0,0,1,0.0,14,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2860,0,0,0,0,0,4,0.0,22,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4337,0,0,0,0,0,2,0.5,46,0,0,0.0,2,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3164,0,0,0,0,0,3,0.667,24,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2352,0,0,0,0,0,2,0.0,14,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1988,0,0,0,0,0,2,0.0,15,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1981,0,0,0,0,0,1,0.0,13,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
649,0,0,0,0,0,1,0.0,7,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2584,0,1,0,0,0,2,0.0,22,1,1,0.0,3,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
763,0,0,0,0,0,1,0.0,7,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
851,1,0,0,0,0,1,0.0,9,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
861,0,0,0,0,0,1,0.0,8,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
725,0,0,0,0,0,1,0.0,5,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
783,0,0,0,0,0,1,0.0,4,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522,0,0,0,0,0,1,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
728,0,0,0,0,0,3,0.667,15,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
523,0,0,0,0,0,3,0.0,3,0,0,0.0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2713,0,0,0,0,0,3,0.333,29,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
698,0,0,0,0,0,2,0.0,5,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
853,0,0,0,0,0,1,0.0,5,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
526,0,0,0,0,0,2,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1068,0,0,0,0,0,2,0.0,11,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
628,0,0,0,0,0,1,0.0,5,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
529,0,0,0,0,0,1,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
525,0,0,0,0,0,1,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
673,0,0,0,0,0,2,0.5,5,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1302,0,0,0,0,0,1,0.0,9,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,0,0,0,0,0,2,0.5,9,0,0,0.0,2,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
522,0,0,0,0,0,1,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2311,0,0,0,0,0,2,0.5,19,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2199,0,0,0,0,0,1,0.0,13,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
526,0,0,0,0,0,1,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
888,0,0,0,0,0,3,0.333,7,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2386,1,0,0,0,0,1,0.0,20,0,0,0.0,4,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
974,0,0,0,0,0,1,0.0,12,0,0,0.0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
524,0,0,0,0,0,2,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
785,0,0,0,0,0,2,0.0,4,0,0,0.0,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
924,0,0,0,0,0,2,0.5,8,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2825,0,0,0,0,0,37,0.351,46,0,0,0.0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
523,0,0,0,0,0,1,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2612,0,0,0,0,0,1,0.0,18,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
498,0,0,0,0,0,1,0.0,5,0,0,0.0,1,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
526,0,0,0,0,0,2,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
522,0,0,0,0,0,1,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1198,0,0,0,0,0,2,0.0,11,0,0,0.0,2,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,0,0,0,0,0,2,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
526,0,0,0,0,0,2,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
245,0,0,0,0,0,1,0.0,4,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
229,0,0,0,0,0,2,0.0,4,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
524,0,0,0,0,0,1,0.0,3,0,0,0.0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
771,0,0,0,0,0,1,0.0,5,0,0,0.0,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
